"","gene_19","gene_204","gene_220","gene_221","gene_451","gene_1511","gene_1859","gene_2038","gene_2289","gene_3440","gene_3462","gene_3524","gene_3738","gene_3922","gene_5830","gene_6734","gene_7239","gene_7422","gene_7897","gene_7965"
"15",7.99349888205,0,0,2.31446451584,0,5.67596549861,9.9620573216,0,0.441483479583,1.48036853735,11.5486437275,0,1.28226186659,6.61512639897,0.441483479583,11.7104448538,10.8453959591,2.30404369647,10.4117863661,1.05248545347
"16",8.39220148727,0,0,4.29804973352,0.533264313072,8.19054078785,8.80808574535,0,3.70875007531,1.88103807567,10.6932604296,0,3.17793373349,4.82175612751,0,11.3424691878,10.1164999198,5.67495208754,9.98069655038,0
"17",10.1035763186,0,0,6.59243760187,0,4.92228825192,9.21449155384,0.431997289841,0.763921420761,1.4570163627,10.866877077,0,3.17450229672,6.96888562854,0,7.65118088197,11.7502589527,5.04939116985,8.13240204719,0.431997289841
"18",8.31715028173,0,9.77354804978,8.48711649557,4.01572056472,9.81207620098,8.69629295207,0.45428119555,1.68741907737,5.35664035563,11.081976014,0,1.0775164697,3.9823273862,0.45428119555,4.82729569876,10.637132012,3.59740006835,9.85998041559,9.39003134534
"19",10.6027174205,0,11.4024791722,7.93044167304,4.03469993721,10.7035229562,8.16967952203,0.401193551063,1.380230735,4.14339341869,11.007300638,0,2.68941099303,5.39364958296,0,0.972177970346,10.8354425273,1.69790723155,8.96172460507,9.94721758235
"20",7.89047101303,2.10922681554,0,12.4239011404,0.559247060462,6.84101704189,9.11883727798,0,0.961252884058,7.22120041751,10.9452755609,2.25945328344,3.51314961274,6.38183016382,0,12.2943622812,11.3914047154,4.98997912349,10.2132986726,2.10922681554
"21",8.92374344462,0,0,5.24801483182,0,8.25153448399,9.70262464746,0,2.31825898774,2.31825898774,10.8236299586,0,3.38192012229,6.77323153625,0,12.1217407118,9.50807403622,4.77932801823,8.64680708792,0.44625622989
"22",10.1991815488,0,3.86295716342,10.9423532194,3.12811189776,7.42401508141,7.91075664267,0.472071799416,1.55370454631,4.45324758363,10.9834354393,0,2.68259576906,5.67078086427,0,3.46803584917,10.0485822331,0,9.04625366914,10.1829405373
"23",9.98672378866,0,0,9.52476892406,0,7.47269896136,8.4469095963,0.46278526255,1.70898176886,1.3293532608,10.5223265116,0,0.812621439577,8.64118473209,1.09396575037,6.38937751445,10.7160992199,8.14926444712,9.75123774677,1.09396575037
"24",7.64830005284,0,0,5.04288505831,0,1.72198504596,7.56318101561,0,3.45439965152,0,11.9434488756,0,0.820730400605,4.94883909675,0,13.7917225164,12.0887186856,4.48902263929,9.68916110535,1.88048962669
"25",10.91368978,0,10.2013398037,10.8926566492,0.724213686757,10.7623488156,8.53733878191,0.283684759815,4.09437965647,3.17646639663,10.6487889777,0,2.29625181786,6.14042080013,0.283684759815,2.0907856967,9.50508307694,1.6659384541,9.48465978902,10.0139088455
"26",9.70897177095,0,0.612777105285,8.52768029835,0,7.58935152915,9.25365842165,0,1.86639369772,2.38788636021,11.0847685338,4.12155423813,3.59861532066,5.13487805434,0.612777105285,9.87632201609,11.1268657669,2.15059216934,9.73563725255,0.612777105285
"27",6.94455394881,0,0,8.67376133771,3.19802260762,5.45315537845,8.68064434195,0,0.566571640627,14.2506759211,11.2972774088,12.8280015724,5.72650701008,4.77899700617,5.85195137926,13.716069202,11.25275412,2.4138648331,9.0914142284,12.1775908323
"28",9.08750527283,0,0,4.85908498055,0,5.84499066659,8.69246904546,0,2.64260916247,0.488926267524,11.205463383,0.488926267524,1.14424219728,6.92150774016,0,13.0167804362,11.0130155358,1.14424219728,11.5832097266,0
"29",9.38035499659,0,0,4.90532682879,0,6.69372390244,9.40307808343,0,1.29824773417,2.09879008849,10.3154439598,1.82936249197,4.49345520093,8.93087923501,0,8.12789117555,11.3777419517,6.5095865907,9.52739294414,0
"30",7.34025959888,0.705137466719,0,3.18529569589,5.43400431477,6.27180848632,10.1411747496,0,1.93975314995,0.395282204132,9.74522556513,0.395282204132,7.92319078693,9.93924862004,0,8.05896041216,11.8240239467,5.57421052375,9.68352979095,0
"31",10.5377522737,0,0,4.08328996949,0.775092694119,5.120468068,8.88227927319,0,3.2533237188,0.439037962843,11.3043285031,0,0.775092694119,6.69742633459,1.27655621839,11.3012846909,11.7770456776,3.74929826851,9.82357423442,0.439037962843
"32",10.4190647973,0,0,3.08070882184,0,8.12902021641,10.1558301716,0.405338915848,1.97055919673,0.980464076106,10.5747448841,0,3.08070882184,7.05543429014,0,9.90562467659,9.96722625884,5.11825173576,8.96820021756,2.84052365962
"33",9.97349647981,0,6.51394704258,8.49470760818,0,9.54496250147,9.03538197412,0,1.73448202221,1.55566893377,10.9587919365,0,0.828550346572,6.27469403218,0,1.55566893377,10.7301304397,1.35145872332,9.0278977052,7.94354044791
"34",7.7295867574,1.36541259249,1.85893584269,5.12880478733,0,2.05411913272,7.63359831382,1.36541259249,1.85893584269,2.96925181555,11.782510951,0,1.63315217708,2.2260152164,0,11.1235782599,12.1535235322,4.27738969881,9.86117842891,0.609282179917
"35",7.83162393682,2.57104572039,0,8.8835261241,1.06922095893,7.27902549195,8.44548669763,0,0.631523406479,2.43114153536,11.532638397,4.29801306375,2.92406186946,2.57104572039,0,12.0559737872,11.8371982141,5.39870949432,10.1052537797,0
"36",9.13308311593,0,0,4.05943315612,0,5.93529708184,8.43096681214,0,2.13986236802,0,11.173627172,0,1.94084329569,6.16957229954,0,10.7708042743,12.1246092377,5.24453699571,9.44894017223,0
"37",10.4410352237,0.454702328164,9.08409616365,8.63094052893,4.8288397258,10.6758071119,8.38740562527,0.454702328164,2.54027530417,2.71327790057,11.2717606406,0.454702328164,0.454702328164,4.91995021436,1.07833657112,11.8149989529,11.6232779552,8.78893035821,9.71726514496,8.36488317355
"38",9.10786306997,0,0,7.80092577763,0,7.56188361417,8.66446861814,0,2.83175566064,3.62814366358,10.5289717081,0,1.85702551518,5.1686460466,0,11.2711711911,11.0361461324,4.33860269035,9.84652622378,3.28421798318
"39",7.93460495712,0.433066269618,0,5.50574805013,5.00706091537,3.2329523359,8.60450504578,0.765704465208,1.92622719453,1.26321473144,11.7745976523,0,0.765704465208,5.61355522617,0,13.6790071875,11.4869606864,4.12546099985,10.4049286606,0
"40",7.12291080183,0,0,5.46596793646,1.85567083444,2.42368573044,7.40888165978,0,0.52255799287,1.67025117554,11.5664156183,0,1.67025117554,2.42368573044,0,13.872126552,12.1404495597,4.512663043,9.76149305808,0
"41",10.0725078035,0,11.8089923209,10.2990019044,1.00748257633,10.8518193008,8.53588965504,0.418783638512,3.23577300481,2.0112451492,11.5323218301,0,0.742954756697,4.18408189037,1.23100223933,3.18324829528,10.3244506047,0.418783638512,9.63945648141,9.9113020975
"42",7.53450521524,0.638861600083,0,9.49509151532,0.638861600083,5.26024776571,7.87298877656,0,1.41754200675,3.38829976752,11.6025318553,3.30940904924,2.94208280517,1.92048386821,0,13.0809956888,11.6994813602,6.10782593967,10.5737607811,0
"43",8.81905820428,1.36339538544,0,9.1393620502,0,8.41259524987,8.22055729301,0,1.56861587671,3.01405172372,10.9579726209,1.36339538544,3.01405172372,4.93039199545,0,11.124011425,11.350773472,5.74668091844,10.2858067641,0
"44",7.92437903628,0.495695162624,10.7304701372,9.18216588791,4.95109350877,9.03289703782,8.06797207789,0.864017717205,2.91851981114,1.15710840354,11.3469513508,0,0.495695162624,3.77730397964,0,2.46218322892,11.4965342524,2.56574338754,9.39548272448,10.3538525587
"45",9.1100760874,0,12.8104471206,7.87801411664,4.00755433614,9.52154744179,8.18839103334,1.02041330254,1.4404738773,0.425244442148,11.4138711782,0,1.02041330254,4.12559324724,0.753262219268,0.753262219268,10.7964533709,1.61206935829,9.80031914681,10.6288555973
"46",10.8542918132,0,0,3.96040050118,0,8.17898845639,9.39386019541,0,1.1456774552,1.77610398807,10.4658520587,0,3.09041310421,8.23114916419,0.313245851788,10.0603581826,11.8289218964,5.23332056213,9.21820963268,0
"47",6.69185516235,0.912726500049,0,9.33778244027,0,4.22128163389,6.21445124036,0,1.86702663221,5.31596466981,11.9264590857,6.72834231313,2.84364221843,1.46738383076,0,12.5411934373,11.317271277,1.46738383076,9.90217761607,0
"48",8.61796327781,0.791689066898,0,9.47454758334,0,0.791689066898,9.11113827908,0,0,14.0496188568,10.4226955445,12.5250044198,2.42942850209,6.81841601034,6.10841781886,13.3464029228,11.1375483511,7.5614788915,8.78269686543,10.9908130792
"49",10.189046183,0,0,5.25191598243,1.7916890669,7.36554382334,9.54028499216,0,1.93126701686,0.434774991459,10.770985924,0,2.64986833962,7.68202544113,0,9.6510965504,11.5581432452,7.56630525079,9.66178700327,0
"50",9.51703942468,0.633198686374,0,5.76931421392,0.633198686374,6.13794405227,9.33086087179,0,0.633198686374,2.10628130935,11.0740210101,1.07169403327,6.98436149045,7.53584301016,0,9.82986699738,11.7720753422,2.70256889581,8.34170116393,0.633198686374
"51",10.0486094774,0,0.36647609351,4.53028303457,0,6.99614014036,9.21665856644,0.658371455906,1.29036542085,0.901108243015,11.1929092191,0.36647609351,1.29036542085,7.02845864743,0,11.4225799224,10.3413742685,5.88567441249,10.264430871,1.96040050118
"52",7.75025811516,0,0,10.5056230189,0,3.43629511984,8.60622752539,0,0,9.21774933391,11.1550775177,4.49135287534,3.16716521295,5.66502886764,0.690729962157,12.2997374819,12.1213457217,3.7965250776,7.88002426094,7.35514844411
"53",9.31770654989,0,0,3.8544246006,0.512985334814,8.29272194239,9.29826881597,1.64855747805,1.83276851894,0,11.2005982677,0,1.99609945528,6.89830510949,0,14.585502471,11.7920622572,7.22914566432,9.85678343445,0
"54",7.41449074952,2.76924279514,0,8.30375792054,1.22804904788,6.29310006391,8.34623447484,0.922197848396,0.533563348215,0.533563348215,11.4436377294,4.13401553006,3.17871464118,3.0285691522,0,13.1431105303,11.7883676067,5.14801484588,10.0143971403,0
"55",7.24380234742,0,0,8.48931813926,4.8403725905,3.77169545976,8.94253209907,0,1.41446030582,14.3027745627,10.8063965641,12.7747170641,0.414785005553,7.33889679689,9.34185457909,12.5138361394,10.6091417929,7.29977582468,9.12574407712,11.6714658783
"56",6.67976157352,0,0,7.80654317777,0,0.978122394572,6.51102044848,2.18789440479,3.37517847959,0.404140166264,11.6330996706,2.08171457035,2.37934370731,5.74683943673,0.404140166264,14.5074044355,12.8349075059,7.74623213666,10.6590236628,0
"57",10.2419116684,0,0,3.47569452631,0,6.48696370221,9.72585531082,0,3.54971845067,0,10.9912667301,0,1.41872967674,7.52156903378,0,11.1336816769,11.0173582451,4.95990922579,9.77683600955,0.739329676016
"58",10.1781668548,0,0,7.37826017011,3.44920478349,7.28954862688,9.29330150425,0,2.65349574153,13.5963411939,10.6013158128,12.3689347321,6.49666207092,8.10599229242,3.04898594107,12.2216656578,11.1208210593,4.77922819719,8.44410381823,12.3909588896
"59",8.59772855549,0,9.14194618145,8.79737295799,4.16485866847,8.19632671576,7.6652506322,0.702480242783,3.88757400962,3.19452836858,11.8771383994,0,0,3.94746044355,0,5.09788885941,11.7113486336,1.81114217367,9.57465785591,9.84644943771
"60",7.76104586826,0,0,5.27855353295,0.710966188696,5.62666107271,8.24880520227,0,2.26954189109,2.60774456669,10.8181507424,0,2.75114232473,1.82692468294,0,12.3729140195,10.4942555865,5.00944571364,9.93191348225,0
"61",10.1377468556,0.61136126392,0,7.53146723983,0,5.56797128161,8.9815273254,0.61136126392,0.61136126392,3.59476350465,10.5675948812,0,2.05873209816,7.08843845206,0.61136126392,9.81242281559,12.2480224245,7.21681374813,8.35600731834,2.38449194441
"62",9.90107353921,0.53306492187,0,7.86857565535,0.53306492187,8.41701280766,9.37903606548,0,0.53306492187,2.45140895359,10.4690210603,0,1.69367651657,7.27172446351,0,5.04251739567,10.246918698,1.96539643611,10.150077276,1.88037207477
"63",10.2721281951,0,0.747516301865,5.91807848393,0,8.91793293563,9.52402056609,0.747516301865,0.421586873163,2.24302923057,10.5865208214,0,2.60682121153,7.31759350462,0,11.2640026871,10.644577357,4.74403727688,9.59855502897,1.01314063249
"64",8.54118956452,0,0,8.93118663162,0,4.46823139725,8.12457111435,0,1.07881474842,2.71406963555,11.1193172661,0,2.1166974432,4.2324765712,1.07881474842,11.8352411772,11.9888266773,4.1444706293,9.68868567503,1.6891649501
"65",9.03551944251,0.78358237394,0,12.1088413183,1.48728052938,8.22551595026,8.81061019178,0,0.78358237394,3.3245082105,10.8916470204,0,2.20389022715,5.21225026098,0,11.0977951245,11.6554502234,4.54624625877,9.99643111821,0
"66",9.13815402434,0.507515586479,0,8.3523083187,2.49515788891,6.73344925164,9.20461026765,0,0.507515586479,14.1805541165,10.9955481159,13.00378141,3.36119285071,7.30622577811,8.47919417642,11.6308268003,10.9967347461,6.54437564673,8.55231174131,12.5939769528
"67",8.79861436246,0.744333347381,0,5.88712798751,0.744333347381,8.11460127728,9.95058651481,1.59726895055,1.23290630101,2.67847760604,11.0423707422,4.04701481952,2.1296457061,5.65222833553,0,10.4740506566,10.6272511542,4.80780826926,10.064136463,0
"68",7.51724419297,1.8260297865,0,10.1341310766,0,7.35365851647,8.51903074422,0,1.29554671702,3.11051358587,11.0952057937,7.10957995607,1.29554671702,3.04846289699,0,12.0747067867,11.5916719378,1.4948251906,11.0729699685,0
"69",9.80025442447,0,11.0202438239,8.86100623692,3.86134005349,10.5375484545,8.240810409,0.808920426982,2.25077970975,0.460375619207,11.128374606,0,0.808920426982,6.1933873677,0.808920426982,1.08936255283,10.8470416816,3.78471335744,9.09504092066,8.73279830776
"70",9.02107713356,0,0,5.58735298843,0,7.13640674069,8.12427126159,0.929185014284,0.538140809075,0,11.4659540643,0,1.23646200384,7.8664691205,0,10.0089747818,12.3267328257,8.02008544067,9.1980692779,0
"71",10.0309429598,0,10.7088166221,10.1775814895,5.0388926585,11.0249872544,8.27718974462,0.561399460895,1.94650629869,0,11.5990713346,0.964583462777,1.94650629869,5.5296679253,1.2792929907,1.75646825706,11.2893849359,1.2792929907,9.43811400088,11.6467926904
"72",8.56589795982,0.531269159883,0.531269159883,6.6695654072,0.531269159883,6.79389588255,8.99264665292,0.531269159883,2.1894766891,2.0413481311,11.8690231294,0.918691534424,1.47544810576,6.0048541577,0,11.6488968065,11.0819493926,5.84644316928,10.170776341,0.918691534424
"73",7.62925460773,0,0,3.95881484163,2.19789683598,5.70900659096,8.33151712942,1.05408439284,1.95251994904,1.48233202075,11.7617465149,0,1.28404026395,5.86812865992,0,11.907795753,11.6397069891,6.28142192343,10.0743288136,0.44233312333
"74",9.732365878,0,0.36502057862,8.73630383149,0,4.07338324641,8.3062759126,0,0.36502057862,4.81061790306,10.6557900808,0,6.95681173166,6.32507514525,0,11.7936195649,12.358931362,1.84446600137,9.65307435224,0
"75",9.85279477237,0,0,5.43967632349,0,7.41515865803,9.21452555229,0,2.06746662944,0.340277404766,10.5099531038,3.20862650345,3.81063846628,9.41668565372,0,7.97459814171,9.69787283745,1.76281652598,9.29369234705,0
"76",9.24800344276,0,0.357608303814,7.77597234931,0,5.72899255017,8.61263263514,0,1.42642579074,0.882760416388,10.6194405231,0.357608303814,2.2193389227,6.29713821345,0,8.80092254294,11.4220121889,6.64001640101,8.95524014138,0
"77",9.18331033531,0,0,6.08253441837,0.514602026442,7.68570192156,8.86439046038,0,0.893206865115,2.28027339531,11.4291660979,1.19276229215,3.25892589725,5.15862786379,0,11.4458839268,11.182512297,4.7397401125,9.38082250529,0
"78",8.0540127392,1.01314063249,9.73007777948,7.13223751445,2.01970191444,6.23530774438,7.65543054494,2.01970191444,2.01970191444,1.01314063249,11.4366490865,0,0,3.83170499906,3.19323556037,9.56144452303,11.7043575877,3.60899843618,9.61488648984,7.79427288949
"79",8.93008383793,1.84297883179,0,9.08721353049,1.70668525685,8.01739861351,7.7747870596,0,1.19773960601,4.15534447016,11.4370081697,5.00227045717,2.7001067501,2.96204922159,0,12.0950343253,11.5440177761,6.17306945261,10.0589928709,0.404249184667
"80",7.15407885486,0.903269699952,0,8.34191460667,3.14288717839,6.37929864839,9.38392456741,0,0.903269699952,13.9082800231,10.7032374274,12.2789343406,6.14212339924,6.67181701877,4.50830821163,13.0340870666,10.648753033,8.4848913527,8.27393077271,11.2319771373
"81",11.6801177353,0,0,3.2422823796,4.31117611791,7.15806431458,9.14160905006,0,0,0.367371065649,10.7957799328,0,3.62186433015,7.71697032351,0,11.219942914,9.52794414467,7.05170924226,9.79093653377,0
"82",7.54714131706,2.22767947354,2.70613266526,11.6858700858,0,7.31097624958,9.44423843808,0,0,7.40804096054,11.1622087773,2.02495789864,3.06481388746,3.35184030829,0.690640578616,11.2911649423,10.9538326821,4.60471185195,10.6275065259,2.02495789864
"83",6.98770741275,1.84430530016,0,5.83925670694,0,3.63223331117,9.70963527514,0,1.61950691772,0.602361856631,10.4346178035,0,0,4.4065706828,0,12.8675644701,10.8871139709,5.22000484748,10.5920645409,1.02595012361
"84",10.0276572346,0.349478514519,0,4.00687247382,0,5.53047656801,9.0792474263,0,0.865681314339,0.865681314339,10.3558906295,0,2.56881041488,8.8576638161,0,11.7001535784,11.2602138868,5.20565447036,9.99238607045,0
"85",6.77217598935,3.38093719493,0.66775590841,9.43770630478,4.35217234642,4.26652420866,7.8266819463,0,1.97929371045,4.17546871254,11.693935552,2.3562001644,2.78366618091,1.46769683637,0,13.9592050431,11.9521041953,5.29494417038,10.7134638461,1.97929371045
"86",7.6620915382,0.471031344272,0,10.4871064439,3.4131201464,5.44198137841,8.00119423741,0,0.825541427102,4.10569483773,11.345493957,5.14416468534,3.30455484767,1.88857766427,0,13.0226209561,11.4761791387,7.05996088857,10.4438656139,1.55114683734
"87",9.91659308243,0,0,5.72553122529,0,5.01030542554,9.59307173359,0,2.13300448819,3.43064657065,10.2691266791,1.32481060342,2.00363821366,7.09623022206,0,12.1579468808,10.5744516159,6.8265611982,9.18286606984,0
"88",8.2698934186,0.785676088993,0,6.05347413733,0,4.48255790825,8.38839190676,0.785676088993,2.09004041547,1.29148568597,11.1577195624,1.49046744387,3.04250426313,6.17603947229,0,12.4894315454,10.7270355117,6.30711882256,10.1942274409,0.785676088993
"89",8.92107923102,0,11.7358098482,7.55074678538,5.74904881834,8.61958908143,7.55183128433,1.06232898079,2.09251191477,0,11.9372082796,0,0.626766188378,2.80438403544,0,2.91259238586,10.9873421855,2.26573692621,9.55964285082,10.068119915
"90",8.30338806254,0,0,4.14109758372,0,7.42427548431,10.1338229319,0,1.30946725881,1.84289840055,10.5101707512,0,2.44238620945,8.54810519835,0.453754606852,8.54952671142,10.5203731363,5.71085601473,9.39517850533,0
"91",7.06881051662,1.7751769957,0,10.1394618207,0,6.3062348936,8.2728536944,0,0.683202372966,3.14958455316,11.2376222712,6.91075664267,3.33419639912,2.81903456639,0,12.0247795359,11.8596590174,4.43253187874,9.94434896272,0
"92",7.28539297079,1.26591691437,0,10.0847286787,0.554146766747,5.46209159308,8.19575605472,0.554146766747,2.09690275852,2.62082097594,11.5694569138,4.26773803086,3.49850618919,4.04028752889,0,13.0617576373,11.4707961218,5.78972403555,10.5730412041,0.554146766747
"93",10.923669175,0,0,6.21557959234,2.87363604894,8.42110545468,9.38013201084,0,0.840845887562,2.52275884141,11.0306533437,0,2.30908885463,6.43367723661,0,10.5077054599,10.6272602754,7.17188733452,9.4355785922,0
"94",6.86292245923,0.560617141325,1.27780625852,5.38568296911,0.560617141325,2.84269730285,7.25705777666,0,2.52328593582,1.27780625852,11.8372652429,0,0.963326147664,3.32522808948,0,12.6569968223,12.0634759778,4.01761018095,9.47266241147,0
"95",10.4425392359,0,0,3.73630180176,0,7.40930606923,9.35421631751,0,2.6792886658,0.649845352306,11.1425793669,0,2.61374379835,6.67236876459,0,11.058864384,10.535897429,7.75920244893,9.83506349201,0.649845352306
"96",8.32597548361,1.28841762731,0,10.1951014844,0.444349024064,6.73214707003,8.21303129303,0,1.81745953815,2.31243283681,11.2849802151,0.444349024064,2.97313366533,1.6617040019,0,12.8509466705,11.70979895,4.35581268499,10.8828722729,0.444349024064
"97",8.69575376141,0,0,9.097874115,3.88191907497,6.22403448428,8.73039880736,0,1.24750223539,12.5184662915,10.1044152929,12.3229900009,3.63831716281,7.7228826518,6.20624272364,13.9843383464,11.0792314233,4.85515253192,8.41320055723,11.9306966873
"98",11.0237751413,0,0,2.91213247112,0,6.54850598337,8.95844541553,0,1.38277790584,1.38277790584,10.3038035754,0,0.974235604209,5.25923481827,0,12.6373267666,10.7508660674,5.53411141838,9.93204344945,0
"99",9.15786227201,0.619084287543,0.619084287543,9.47167115046,1.38277790584,8.00352915567,8.87626522036,0,1.87950973462,4.26459647949,10.8077815489,4.34288181788,1.65241765693,3.48313214862,0,11.5424418578,10.7555218813,6.86071454955,9.65930023516,1.65241765693
"100",8.53684554288,0,0.534460081927,4.75847907882,0,6.39930954488,8.22283353519,1.48217710602,2.33224963513,2.33224963513,11.1756181597,0,2.5686888316,6.46669073816,0,6.96309259167,12.4280643794,8.31306441495,9.83747182985,0
"101",8.68533399392,0,0.847996906555,3.09401643913,0.341074882994,5.99246708265,8.52329926756,0.616639997172,2.15920936119,0.341074882994,11.2313412003,0,0.341074882994,7.5104318846,0,12.1127652819,11.6125920925,4.46379899049,10.1243798362,0
"102",10.022506527,0,11.7374290419,8.86833797475,1.27857955046,10.4983605816,8.15369895366,0.561008354138,3.83891143948,1.94560770318,10.6723369388,0,0,5.42055314053,1.94560770318,1.53674920565,10.3762339401,1.75561401004,9.6845137032,10.9228370938
"103",10.6962025213,0,0,5.34550637598,0.900412800706,8.09794256991,8.96627471761,0,2.33462547893,1.59555139946,11.0159446403,0,3.22917258827,6.26085933193,0.366140335771,10.070925945,12.392556242,8.25897581885,9.35217587833,0
"104",8.28653003942,0,12.0562312649,9.43130955065,5.06576616287,9.87761849937,8.11915382861,0,2.27733018046,1.83398301101,11.4604661354,0.513490745588,0,3.0475558378,0.513490745588,0.513490745588,11.2397596152,0.513490745588,9.1165596995,9.79601688904
"105",9.50566469716,0,0,6.89818416225,0,5.28403285851,8.77185587411,0,0.945532794952,1.51192339551,11.1668848774,1.51192339551,5.69838241153,7.38146508248,0,8.01350134157,10.5693999485,2.90332755161,8.94988214186,0
"106",10.2894310479,0.355354620561,10.7484863914,9.55518729251,1.81282677327,10.5318395409,8.80672038315,0.355354620561,3.87610433818,1.26080853476,10.9795323752,0,1.69331967881,5.84319999456,0,5.10895092966,10.5944179188,1.41980852894,9.63971151051,9.85902843426
"107",10.9869441674,0,0,5.26788407025,0,6.68309286613,9.44844053973,0.449957483628,0.449957483628,6.67794510017,10.99911918,0,1.06908344153,8.00892717615,0,10.1386301892,10.5103092369,2.85249829879,9.58190292432,5.02142642488
"108",8.89413262359,1.07854152365,0,5.74155057939,5.90520165419,5.85064942624,9.24417352479,0,1.07854152365,12.5335755147,11.3964174755,12.5950149913,7.70297607568,7.71829312047,7.34183456934,12.7498694274,11.0987427248,5.95776605096,9.34258141176,11.4293596622
"109",8.92899204035,0,0,8.12848931638,0,6.33917480612,8.37739275404,0.396269112191,1.1790013991,3.73619354578,11.6933475599,0,4.40786936374,6.42658345445,0,8.42592920521,11.8618313307,7.89315588868,7.80822414154,1.1790013991
"110",10.187413937,0,0,6.31308800303,0,5.75933962187,10.8725132894,0.548239319575,1.5106075296,1.5106075296,10.4507163887,0.548239319575,4.64646798761,9.23808463571,0.548239319575,12.2399982281,10.7211077355,5.44405410926,10.9655029317,3.54020089817
"111",5.43722773891,2.97788435479,0,9.37088353026,0.612682759077,2.23379604863,6.54832256096,0,2.38758311954,1.86611670153,11.7170808886,1.63988041985,2.38758311954,1.04138317902,0.612682759077,12.8920741113,12.5290693471,3.39558383101,10.3424636319,0
"112",10.0685902049,0,0.994579724216,5.09836060092,0,7.60631637178,8.58158474721,0,2.79800902761,1.57768259919,10.8765783365,0,2.10708522581,5.42675787082,0.412293771333,11.1554760304,11.1149525845,6.35846659444,9.97115552602,0
